Date,BRKa,US10YT=RR,AMT,GLD,BLK,BX,IVZ,LAZ,KKR,IEP.O
2020-02-28,309096.0,1.126,226.8,148.38,463.01,53.84,14.4,35.82,28.6,62.73
2020-03-02,324500.0,1.088,240.75,149.2,487.94,56.03,14.78,37.95,29.99,64.63
2020-03-03,313914.0,1.017,242.65,153.89,482.07,56.09,14.29,36.84,28.96,63.11
2020-03-04,326125.0,0.992,251.66,154.16,495.31,58.1,14.62,37.45,29.43,62.95
2020-03-05,315000.0,0.925,246.94,157.49,472.47,57.79,13.42,34.83,28.19,61.2
2020-03-06,310894.0,0.707,246.32,157.55,450.41,54.06,13.12,33.89,26.95,59.86
2020-03-09,290005.0,0.498,231.86,157.81,419.01,46.98,11.59,29.94,23.85,55.01
2020-03-10,303561.0,0.752,243.87,154.48,459.0,50.64,12.47,32.36,25.42,58.45
2020-03-11,292130.0,0.822,232.9,153.93,430.97,47.35,11.16,29.62,24.12,55.53
2020-03-12,272000.0,0.852,217.83,147.79,386.22,40.06,9.45,24.55,22.02,50.02
2020-03-13,289000.0,0.954,238.99,143.28,413.78,46.72,10.8,28.37,25.35,54.62
2020-03-16,268000.0,0.728,202.75,141.64,357.28,40.53,8.75,25.5,21.88,49.6
2020-03-17,280248.0,0.996,227.53,143.56,386.76,41.44,10.18,25.83,21.71,51.19
2020-03-18,256300.0,1.258,217.14,140.7,373.36,40.76,9.83,24.34,19.54,46.97
2020-03-19,261690.0,1.129,209.0,138.04,397.36,41.99,9.84,24.9,20.6,44.56
2020-03-20,257346.0,0.938,195.39,140.11,354.72,37.67,8.55,22.5,19.07,41.95
2020-03-23,240000.0,0.767,179.09,146.3,327.42,36.04,7.61,21.06,18.5,36.05
2020-03-24,267090.0,0.818,190.27,153.4,371.7,39.92,8.52,23.8,21.84,43.23
2020-03-25,270759.0,0.856,199.26,151.3,401.38,42.82,8.98,23.65,24.0,47.16
2020-03-26,276095.0,0.808,222.2,153.24,451.9,48.0,9.81,25.14,25.6,50.09
2020-03-27,268126.0,0.744,218.48,152.25,434.34,46.09,9.37,24.35,24.56,49.14
2020-03-30,274021.0,0.671,230.58,152.92,455.35,47.28,9.56,23.73,24.52,48.23
2020-03-31,272000.0,0.699,217.75,148.05,439.97,45.57,9.08,23.56,23.47,48.42
2020-04-01,261250.0,0.635,206.97,149.45,409.54,40.8,8.01,22.47,21.92,45.85
2020-04-02,271475.0,0.627,220.75,151.9,426.53,41.19,8.22,22.91,21.96,47.94
2020-04-03,267954.0,0.589,222.8,152.65,418.07,41.74,7.81,22.54,22.22,45.32
2020-04-06,277260.0,0.678,235.18,156.88,449.52,46.57,8.96,23.45,24.36,47.43
2020-04-07,276700.0,0.734,227.77,156.04,443.12,45.63,9.14,25.13,24.12,47.43
2020-04-08,286999.0,0.764,249.25,154.65,450.97,46.97,9.47,26.64,24.69,49.31
2020-04-09,290500.0,0.722,259.6,158.69,471.42,49.17,9.86,26.86,25.3,49.92
2020-04-13,282800.0,0.749,249.76,161.41,452.39,47.58,9.57,25.85,23.95,49.07
2020-04-14,289730.26,0.75,255.1,162.68,458.03,47.96,9.81,26.39,24.21,49.5
2020-04-15,283750.0,0.641,247.49,161.85,443.07,45.5,8.96,25.32,23.25,48.46
2020-04-16,282281.99,0.611,251.78,161.71,458.99,47.96,8.71,26.09,23.12,48.4
2020-04-17,284400.0,0.656,254.06,158.57,476.87,50.01,9.07,27.83,23.92,49.0
2020-04-20,282800.0,0.626,248.68,159.7,470.8,48.18,9.09,27.74,22.95,48.43
2020-04-21,275750.0,0.571,242.0,158.61,474.37,45.5,8.93,27.07,21.84,46.91
2020-04-22,279660.0,0.619,252.98,161.73,481.0,46.33,9.18,26.42,22.17,46.6
2020-04-23,278750.0,0.611,248.6,163.34,471.2,48.43,7.24,26.35,23.1,47.22
2020-04-24,279460.0,0.596,244.61,162.64,475.14,48.43,7.8,24.12,23.61,47.64
2020-04-27,281264.0,0.654,250.22,161.56,496.65,51.39,7.95,24.71,24.96,49.7
2020-04-28,280600.0,0.61,243.53,160.84,497.77,51.4,8.51,26.02,25.42,50.29
2020-04-29,284749.0,0.627,236.81,161.73,511.39,54.12,8.62,27.8,26.49,51.09
2020-04-30,281700.0,0.625,238.0,158.8,502.04,52.24,8.62,27.5,25.21,51.8
2020-05-01,273975.0,0.64,234.2,159.78,484.16,50.42,7.99,25.31,24.38,49.22
2020-05-04,267080.0,0.637,236.63,160.34,481.51,49.45,8.09,25.06,24.27,49.5
2020-05-05,264280.0,0.657,240.26,161.02,485.49,50.66,7.86,24.82,24.6,50.66
2020-05-06,259100.0,0.713,237.26,158.95,483.4,51.19,7.62,24.59,26.03,49.07
2020-05-07,260750.0,0.631,235.25,161.39,497.39,52.79,7.67,25.9,26.89,49.28
2020-05-08,265280.0,0.681,238.36,160.42,498.78,52.87,7.98,26.7,26.66,50.13
2020-05-11,261601.17,0.726,238.23,159.42,493.11,53.16,7.82,26.71,26.4,50.43
2020-05-12,260000.0,0.679,231.69,160.04,454.44,52.47,7.24,25.47,25.71,50.82
2020-05-13,255715.0,0.651,231.15,161.58,485.8,50.12,6.77,24.66,24.37,49.45
2020-05-14,256230.0,0.619,229.62,163.01,498.2,50.6,6.99,24.8,24.85,50.49
2020-05-15,253500.75,0.64,229.58,163.93,513.73,51.07,6.7,25.57,24.73,51.32
2020-05-18,262900.0,0.742,236.03,162.69,516.43,53.57,7.29,26.3,25.85,49.6
2020-05-19,258700.0,0.711,229.97,164.26,501.2,52.86,7.24,25.07,25.87,48.18
2020-05-20,264100.0,0.679,230.14,164.65,508.74,54.26,7.37,25.55,26.69,48.23
2020-05-21,261906.0,0.677,228.16,162.25,508.51,53.61,7.35,25.58,26.55,48.3
2020-05-22,263094.0,0.659,242.43,163.21,513.3,53.95,7.27,25.61,26.84,49.23
2020-05-26,270330.0,0.698,243.93,160.89,523.63,56.21,8.09,26.79,28.56,49.95
2020-05-27,278495.0,0.677,252.01,161.18,536.4,56.46,8.37,28.47,28.67,50.03
2020-05-28,277035.0,0.705,258.12,161.72,536.84,56.66,8.13,27.63,28.27,49.44
2020-05-29,278640.0,0.644,258.17,162.91,528.64,56.8,7.97,26.86,27.75,49.93
2020-06-01,275600.0,0.662,264.31,163.66,538.23,57.21,8.22,27.67,28.29,49.05
2021-01-04,343525.0,0.917,219.6,182.33,710.82,63.0,16.95,41.66,39.65,52.06
2021-01-05,341820.0,0.955,220.71,182.87,714.58,62.81,17.46,41.96,39.27,54.09
2021-01-06,346189.0,1.042,214.89,179.9,734.96,61.66,18.41,44.08,39.35,54.91
2021-01-07,350089.0,1.071,217.5,179.48,750.42,63.23,18.33,45.16,40.17,55.85
2021-01-08,352039.0,1.107,222.2,173.34,756.45,62.9,18.65,45.28,40.49,55.35
2021-01-11,350050.0,1.134,214.92,173.0,766.68,62.69,18.94,45.23,40.58,54.43
2021-01-12,350460.0,1.138,214.91,174.12,777.74,62.58,19.58,45.05,40.42,55.59
2021-01-13,353194.0,1.088,216.46,173.37,779.75,63.97,19.52,45.42,41.2,55.88
2021-01-14,352801.0,1.129,214.99,173.28,743.5,63.5,20.27,46.81,40.98,56.43
2021-01-15,350320.0,1.097,219.89,171.13,727.76,63.35,20.0,45.61,40.72,55.75
2021-01-19,352473.99,1.092,216.88,172.58,733.65,64.41,20.25,45.37,40.97,56.97
2021-01-20,352801.0,1.09,222.78,175.39,741.54,65.22,21.57,44.39,41.46,57.38
2021-01-21,354000.0,1.107,222.2,175.28,742.2,65.69,20.9,43.28,41.14,56.04
2021-01-22,350620.0,1.091,223.92,173.9,735.05,65.03,20.97,43.44,40.2,56.77
2021-01-25,351900.0,1.04,227.51,174.05,722.98,64.98,21.04,42.72,39.55,56.6
2021-01-26,349200.0,1.04,232.29,173.62,721.85,64.9,20.94,42.35,39.15,56.86
2021-01-27,343450.0,1.014,229.06,172.52,697.79,65.16,20.78,40.0,37.56,55.79
2021-01-28,348220.01,1.055,228.31,172.68,719.91,67.05,21.53,41.48,38.94,55.97
2021-01-29,344100.0,1.094,227.36,172.61,701.26,67.19,20.59,41.2,38.95,55.86
2021-02-01,346175.0,1.077,235.57,174.23,713.17,69.33,21.4,41.72,40.44,57.15
2021-02-02,350201.0,1.107,236.15,172.11,729.5,70.99,21.39,41.37,42.31,57.74
2021-02-03,350701.0,1.131,232.31,171.85,724.08,69.95,21.83,42.11,42.1,59.05
2021-02-04,354760.0,1.139,232.2,168.15,732.45,70.99,21.78,42.53,43.86,60.31
2021-02-05,354401.0,1.17,232.99,169.81,726.33,70.84,21.96,42.31,44.65,59.71
2021-02-08,357100.0,1.16,232.79,171.52,726.45,70.55,22.28,41.59,45.27,60.58
2021-02-09,362199.99,1.157,231.66,172.08,728.8,70.89,22.67,40.78,46.55,60.35
2021-02-10,361290.01,1.133,231.66,172.71,723.17,70.86,22.72,40.69,48.56,60.12
2021-02-11,361650.0,1.158,227.82,171.21,721.43,70.66,22.59,41.61,48.21,60.99
2021-02-12,365000.0,1.2,227.19,170.69,722.98,70.21,22.67,41.92,48.21,61.55
2021-02-16,369333.0,1.299,224.98,168.24,730.31,70.34,22.84,43.31,47.95,63.44
2021-02-17,370500.0,1.299,226.31,166.33,721.39,69.88,22.58,43.23,47.55,64.75
2021-02-18,367400.0,1.287,228.26,166.32,703.53,69.68,21.86,41.63,47.09,65.33
2021-02-19,364400.0,1.345,226.37,167.01,710.11,69.97,22.47,41.16,46.77,65.4
2021-02-22,369250.02,1.369,225.07,169.51,703.14,69.52,22.73,41.04,45.35,67.59
2021-02-23,371055.0,1.364,223.17,169.12,703.16,69.3,22.58,40.67,45.12,67.1
2021-02-24,375000.0,1.389,224.78,169.0,712.1,69.86,23.26,40.11,45.44,68.96
2021-02-25,367799.99,1.515,224.75,165.82,694.79,68.41,22.38,39.84,44.96,66.98
2021-02-26,364580.01,1.456,216.13,161.81,694.5,69.23,22.42,38.69,45.56,63.88
2021-03-01,377755.0,1.446,213.77,161.53,719.2,70.73,24.74,40.52,46.3,61.32
2021-03-02,377835.0,1.415,208.81,162.41,716.31,69.96,23.95,40.71,46.45,59.79
2021-03-03,381680.0,1.47,202.91,160.62,701.49,69.59,23.66,40.78,47.01,60.58
2021-03-04,370240.0,1.55,201.19,159.04,683.21,67.08,23.32,39.59,46.69,59.66
2021-03-05,381600.0,1.554,200.0,159.14,702.28,66.02,23.76,40.04,46.9,59.33
2021-03-08,388560.0,1.594,198.66,157.49,698.96,67.53,24.07,39.72,47.08,60.15
2021-03-09,391460.0,1.544,202.7,160.84,722.0,69.35,24.48,41.25,47.07,60.35
2021-03-10,398840.0,1.52,204.42,161.66,728.5,70.76,25.19,42.2,47.77,60.73
2021-03-11,396399.0,1.527,213.9,161.52,722.12,74.01,25.33,43.1,48.21,60.86
2021-03-12,394701.0,1.635,215.2,161.49,716.19,74.84,25.71,43.85,48.43,60.84
2021-03-15,386400.0,1.607,218.49,162.2,719.01,74.93,26.0,44.43,49.35,61.42
2021-03-16,382720.0,1.623,222.84,162.35,723.07,74.87,25.25,44.33,48.93,61.11
2021-03-17,381501.0,1.641,223.17,163.51,728.22,76.09,25.51,44.98,48.98,59.57
2021-03-18,383525.0,1.729,222.51,162.56,723.73,73.03,25.13,44.12,47.81,58.34
2021-03-19,382697.99,1.732,221.86,163.24,729.64,72.47,25.45,43.16,48.2,58.71
2021-03-22,380402.75,1.682,225.83,163.0,730.92,73.55,25.11,43.06,48.76,58.37
2021-03-23,377440.0,1.638,229.85,161.81,716.57,73.19,23.66,41.7,47.87,57.1
2021-03-24,378000.0,1.614,227.0,162.37,722.75,72.15,23.25,42.51,47.98,55.91
2021-03-25,378700.0,1.614,227.22,161.78,727.5,72.99,23.98,43.22,47.92,55.12
2021-03-26,387995.0,1.66,238.82,162.24,756.9,74.31,24.76,43.73,48.47,54.73
2021-03-29,391540.0,1.721,241.83,160.31,757.86,74.28,24.35,43.31,48.54,53.94
2021-03-30,390359.99,1.726,237.15,157.57,749.26,74.25,24.89,43.9,49.19,53.98
2021-03-31,385702.0,1.746,239.06,159.96,753.96,74.53,25.22,43.51,48.85,53.72
2021-04-01,390360.0,1.679,240.06,161.98,766.83,75.19,25.75,44.81,50.35,55.05
2021-04-02,,1.673,,,,,,,,
2021-04-05,395535.0,1.72,244.75,161.92,784.02,75.0,25.93,44.88,51.16,57.25
2021-04-06,396900.0,1.656,243.58,163.22,781.71,74.62,25.83,44.74,51.18,56.65
2021-04-07,395888.0,1.654,244.71,162.76,788.0,75.23,25.95,46.25,51.05,56.17
2021-04-08,396001.0,1.632,241.11,164.51,800.6,76.75,25.88,46.56,51.61,56.83
2021-04-09,400000.0,1.666,240.39,163.27,808.35,76.9,26.32,46.43,51.33,56.38
2021-04-12,402620.0,1.676,241.5,162.28,807.98,77.37,26.71,46.46,52.01,56.24
2021-04-13,402500.0,1.623,243.01,163.43,802.49,78.39,25.91,44.37,52.03,56.01
2021-04-14,403000.0,1.636,241.68,162.72,801.07,78.0,26.12,45.57,53.11,56.49
2021-04-15,404789.0,1.53,247.16,165.35,817.84,79.65,26.83,45.5,52.92,56.84
2021-04-16,409250.0,1.573,248.62,166.35,811.45,79.28,26.57,45.16,53.31,57.05
2021-04-19,406505.0,1.599,248.54,165.89,811.09,79.3,26.48,46.32,53.31,57.13
2021-04-20,403089.0,1.562,252.67,166.48,804.96,79.5,25.79,45.56,52.6,57.14
2021-04-21,410152.93,1.564,252.18,168.13,811.53,80.31,26.35,46.21,53.1,57.37
2021-04-22,405901.0,1.556,251.54,167.04,795.32,82.96,25.69,45.46,53.72,57.91
2021-04-23,408840.0,1.567,254.04,166.4,813.17,87.22,26.51,46.45,55.1,57.92
2021-04-26,407526.995,1.57,252.99,166.84,818.32,87.09,26.53,45.99,55.57,58.37
2021-04-27,411400.0,1.622,252.49,166.42,820.51,88.59,26.46,45.94,56.64,58.39
2021-04-28,410988.0,1.62,251.95,166.91,816.28,89.03,27.23,46.12,56.71,57.95
2021-04-29,417905.0,1.64,250.41,166.22,827.32,89.5,27.63,46.46,56.81,58.26
2021-04-30,412500.0,1.631,254.77,165.66,819.3,88.49,27.0,44.99,56.58,57.96
2021-05-03,420000.0,1.606,252.42,167.81,825.62,88.48,27.42,45.06,56.27,57.56
2021-05-04,421420.0,1.592,248.88,166.58,836.43,88.33,27.54,44.94,55.63,57.55
2021-05-05,424840.0,1.584,248.6,167.27,851.01,88.07,27.7,46.02,58.11,57.55
2021-05-06,435120.0,1.561,244.02,170.06,867.1,88.33,28.25,47.2,57.68,57.57
2021-05-07,437131.0,1.579,247.49,171.59,873.83,90.04,28.38,46.67,58.72,59.55
2021-05-10,439460.0,1.602,248.62,172.11,857.45,88.61,28.22,46.04,57.09,60.53
2021-05-11,430258.0,1.624,247.32,172.14,844.1,87.83,27.26,44.84,56.27,59.88
2021-05-12,425308.0,1.695,241.96,170.43,823.5,84.3,26.37,43.66,54.1,57.6
2021-05-13,430640.0,1.668,244.0,171.13,838.99,85.41,27.13,45.47,55.12,57.76
2021-05-14,437259.98,1.635,246.76,172.69,856.87,87.48,27.96,46.64,56.14,58.16
2021-05-17,434324.01,1.64,245.89,174.7,849.46,87.78,27.76,47.19,55.44,58.4
2021-05-18,431766.995,1.642,246.35,175.04,840.14,88.09,27.25,45.68,54.99,58.38
2021-05-19,430720.0,1.683,246.04,175.16,838.52,87.56,26.8,46.09,54.8,57.28
2021-05-20,431421.7,1.634,250.82,175.96,844.88,89.15,26.64,45.64,55.39,57.48
2021-05-21,432469.04,1.632,249.95,176.04,860.77,90.74,26.88,46.41,55.24,57.41
2021-05-24,435431.0,1.608,252.78,176.35,872.36,91.22,27.0,47.05,55.32,57.79
2021-05-25,432274.0,1.564,253.37,177.95,874.27,91.01,26.55,46.0,55.58,58.21
2021-05-26,432800.0,1.574,254.46,177.64,876.73,92.12,27.04,45.99,55.53,58.57
2021-05-27,435420.0,1.61,254.11,177.71,876.43,92.15,28.46,46.59,55.7,57.93
2021-05-28,435999.99,1.593,255.46,178.38,877.04,92.67,28.53,47.18,55.69,56.37
2021-06-01,435303.81,1.615,258.57,177.9,876.91,92.42,27.19,48.18,55.73,55.75
2022-01-03,454300.0,1.63,286.38,168.33,911.73,126.63,23.29,44.87,73.52,52.14
2022-01-04,465725.0,1.666,282.77,169.57,917.22,124.94,24.31,45.7,74.31,52.64
2022-01-05,467274.25,1.703,264.57,169.06,891.77,117.79,23.69,44.58,68.98,53.04
2022-01-06,473153.0,1.733,264.89,166.99,895.49,119.16,24.14,45.77,70.59,52.99
2022-01-07,480000.1,1.769,266.58,167.75,892.27,116.65,24.54,46.0,69.5,54.11
2022-01-10,477165.0,1.78,264.41,168.26,873.34,114.72,24.16,45.82,69.31,53.28
2022-01-11,480340.0,1.746,260.49,170.29,888.19,121.3,24.82,46.39,71.68,54.29
2022-01-12,481700.0,1.725,259.39,170.74,885.11,122.34,24.71,44.94,72.14,54.51
2022-01-13,483872.0,1.709,255.44,170.16,867.58,118.94,24.77,45.05,69.86,54.7
2022-01-14,485379.0,1.772,250.62,169.67,848.6,116.12,24.89,44.34,69.4,54.65
2022-01-18,480081.0,1.868,250.23,169.39,832.0,113.92,24.05,43.07,67.96,54.64
2022-01-19,473440.0,1.827,249.0,172.08,825.5,112.26,23.25,41.81,66.88,54.3
2022-01-20,467390.0,1.834,245.94,171.65,826.55,111.56,22.64,42.33,67.08,52.76
2022-01-21,458675.0,1.747,244.76,171.09,800.92,109.78,21.94,41.84,65.82,51.78
2022-01-24,456901.0,1.735,248.4,172.03,786.82,109.39,21.57,41.71,65.41,51.58
2022-01-25,461919.01,1.785,250.53,172.58,798.55,110.24,21.34,41.38,64.76,52.75
2022-01-26,463652.0,1.846,242.6,169.79,795.47,111.47,21.28,41.64,64.53,52.68
2022-01-27,461200.0,1.808,236.43,167.6,787.96,119.04,21.58,41.93,66.0,52.77
2022-01-28,469880.0,1.78,246.77,167.1,808.14,124.28,21.72,42.57,68.19,53.42
2022-01-31,469805.0,1.782,251.5,168.09,822.94,131.97,22.66,43.64,71.16,54.35
2022-02-01,471184.0,1.8,250.15,168.23,825.95,134.95,22.41,44.21,72.46,54.69
2022-02-02,479500.0,1.766,252.34,168.84,822.51,137.98,22.24,42.94,73.18,54.9
2022-02-03,472536.0,1.827,250.7,168.6,805.77,134.09,22.25,42.77,70.91,53.93
2022-02-04,473364.0,1.932,246.43,168.86,809.82,132.25,22.83,41.28,70.93,53.4
2022-02-07,474900.0,1.916,246.26,170.11,816.92,131.64,22.98,40.77,70.73,54.23
2022-02-08,482030.0,1.956,245.32,170.63,807.39,128.71,23.09,41.08,66.38,54.83
2022-02-09,483900.0,1.929,249.89,171.21,813.0,134.6,23.63,41.77,68.83,55.17
2022-02-10,480105.0,2.029,242.51,170.56,778.19,134.53,23.4,40.52,66.0,55.14
2022-02-11,479370.0,1.951,236.9,173.81,772.49,123.57,22.83,38.77,62.76,54.55
2022-02-14,472410.0,1.996,234.29,174.74,760.31,121.2,22.82,37.95,60.57,54.96
2022-02-15,473980.0,2.045,233.39,173.08,781.19,124.95,23.33,37.91,62.5,55.4
2022-02-16,474444.0,2.045,232.33,174.86,783.42,126.78,23.58,37.78,62.2,55.6
2022-02-17,470655.0,1.974,228.67,177.25,762.5,122.63,22.39,36.31,58.41,55.29
2022-02-18,472257.0,1.93,228.44,177.12,756.02,123.86,22.47,35.98,59.14,55.26
2022-02-22,471417.995,1.948,228.37,177.49,745.48,121.62,21.77,35.21,58.03,54.98
2022-02-23,465515.0,1.977,227.45,178.29,732.49,120.83,21.14,34.65,57.99,54.7
2022-02-24,462110.0,1.972,231.75,177.14,731.79,121.28,21.02,34.12,58.76,54.3
2022-02-25,479345.0,1.984,233.66,176.55,750.87,128.78,21.79,34.98,61.01,54.11
2022-02-28,476205.0,1.839,226.87,178.38,743.89,127.47,21.24,34.58,60.12,54.74
2022-03-01,475879.0,1.711,228.55,181.62,714.81,123.76,19.71,33.95,57.75,54.15
2022-03-02,486109.0,1.865,231.0,179.73,738.04,130.22,20.54,35.15,60.13,54.33
2022-03-03,491245.0,1.844,235.24,180.8,737.71,125.85,20.06,34.89,57.78,54.13
2022-03-04,487440.0,1.722,238.28,183.68,696.59,121.16,18.95,33.73,55.89,54.01
2022-03-07,484527.0,1.749,232.02,186.41,677.07,109.04,18.64,32.95,51.16,53.53
2022-03-08,478025.0,1.871,227.97,191.51,662.87,108.62,19.37,32.17,52.27,53.47
2022-03-09,488245.0,1.948,233.11,185.82,693.25,116.14,20.07,33.43,54.97,53.93
2022-03-10,487820.0,2.009,232.8,186.4,697.2,116.86,20.06,32.72,53.45,54.0
2022-03-11,489802.0,2.006,234.84,185.09,687.04,116.05,20.04,32.34,52.29,53.7
2022-03-14,493785.0,2.14,234.93,182.3,697.53,108.76,20.31,32.21,50.85,53.69
2022-03-15,498160.0,2.16,236.21,178.89,707.67,109.72,20.29,33.16,52.08,53.83
2022-03-16,504036.0,2.187,239.63,180.01,731.11,116.05,21.27,34.75,55.46,53.97
2022-03-17,518438.0,2.192,245.14,180.89,740.93,119.93,21.3,34.15,57.66,52.42
2022-03-18,512991.0,2.148,242.53,179.3,738.59,122.85,21.4,35.29,59.47,51.51
2022-03-21,525000.0,2.317,241.64,180.67,733.83,122.62,21.29,35.1,58.4,51.79
2022-03-22,525854.0,2.377,239.67,179.36,746.87,126.13,21.63,35.84,60.15,51.29
2022-03-23,521781.0,2.321,234.0,181.81,736.46,123.78,21.5,34.56,58.98,51.28
2022-03-24,528816.8,2.341,235.49,183.13,738.28,125.7,21.83,35.23,59.25,51.12
2022-03-25,538949.0,2.493,240.69,182.38,741.04,123.8,22.1,35.04,58.66,51.37
2022-03-28,539180.0,2.477,245.03,179.06,749.88,124.53,22.39,35.48,58.58,51.55
2022-03-29,532011.0,2.4,250.55,179.14,773.24,131.78,23.34,36.73,61.78,52.34
2022-03-30,536440.0,2.358,250.87,180.58,777.36,127.23,23.42,35.92,59.31,52.26
2022-03-31,528921.0,2.325,251.22,180.65,764.17,126.94,23.06,34.5,58.47,51.93
2022-04-01,527760.0,2.375,256.95,179.5,769.76,128.13,23.31,35.24,59.78,53.0
2022-04-04,518714.0,2.412,257.83,180.37,782.23,130.57,23.2,35.46,59.94,52.81
2022-04-05,516000.0,2.554,262.92,179.24,764.43,123.61,22.61,34.71,57.48,53.32
2022-04-06,517002.0,2.609,268.62,179.66,745.23,118.24,21.66,34.14,56.3,53.02
2022-04-07,519760.0,2.654,265.73,180.34,748.89,115.64,21.34,33.67,55.81,52.7
2022-04-08,529000.0,2.715,266.41,181.47,736.1,114.97,21.61,33.87,57.7,53.22
2022-04-11,527590.0,2.782,263.31,182.37,728.38,112.8,21.48,34.08,56.26,52.68
2022-04-12,524271.0,2.727,257.18,183.77,716.83,113.43,21.11,33.49,55.5,52.74
2022-04-13,519799.9,2.689,257.16,184.65,715.74,116.44,21.47,33.77,56.49,53.37
2022-04-14,516435.0,2.808,255.54,184.04,688.17,112.98,21.0,33.18,55.25,53.32
2022-04-18,519499.0,2.862,253.91,184.61,680.0,111.99,21.15,34.16,54.55,53.72
2022-04-19,523260.0,2.915,258.77,181.82,701.57,117.48,21.74,35.82,56.43,53.96
2022-04-20,522900.56,2.836,267.59,182.71,699.0,120.39,21.74,35.94,57.93,53.8
2022-04-21,515815.0,2.917,266.75,182.06,681.46,112.62,21.3,35.29,53.87,53.34
2022-04-22,505440.0,2.906,261.9,180.29,662.94,110.59,20.63,34.41,51.77,52.85
2022-04-25,506200.05,2.827,259.52,177.05,668.28,112.52,20.79,34.85,53.0,53.26
2022-04-26,497777.0,2.772,254.82,177.32,647.05,107.28,19.03,33.47,50.88,52.57
2022-04-27,496800.0,2.818,252.85,175.98,643.02,107.47,18.7,33.49,51.68,52.86
2022-04-28,499000.0,2.863,252.18,176.93,650.97,108.29,19.3,34.15,52.58,53.6
2022-04-29,484340.0,2.885,241.02,176.91,624.68,101.57,18.38,32.77,50.97,52.64
2022-05-02,478150.0,2.996,236.95,173.63,624.8,105.8,18.8,33.79,52.94,52.9
2022-05-03,481197.75,2.958,241.01,174.09,631.06,107.62,19.23,34.0,54.29,53.33
2022-05-04,494343.0,2.915,245.64,175.8,665.23,111.6,19.95,34.6,57.35,53.76
2022-05-05,481400.0,3.068,241.48,175.13,633.81,104.96,18.85,34.04,55.36,53.41
2022-05-06,479500.0,3.124,244.07,175.42,628.62,101.49,18.46,32.8,53.55,54.62
2022-05-09,471200.0,3.079,231.09,172.88,605.56,96.66,17.71,32.87,49.86,52.6
2022-05-10,469780.01,2.993,224.75,171.42,610.23,99.02,17.67,33.05,51.16,53.0
2022-05-11,468000.0,2.919,224.72,172.82,600.35,96.7,17.04,32.01,50.15,53.46
2022-05-12,461631.0,2.817,225.5,170.17,600.4,99.42,17.28,31.92,48.3,53.05
2022-05-13,465011.0,2.933,232.66,168.79,615.33,107.82,17.84,32.18,51.57,54.05
2022-05-16,464250.0,2.879,230.22,170.4,598.6,104.7,17.69,32.33,50.94,54.72
2022-05-17,471670.0,2.97,233.0,169.33,611.72,107.73,18.64,33.99,53.08,55.51
2022-05-18,461000.0,2.884,230.63,169.42,591.86,103.54,17.98,32.91,50.76,54.52
2022-05-19,456031.01,2.855,233.25,171.91,593.08,104.58,18.02,33.07,50.46,51.51
2022-05-20,456500.0,2.787,244.28,172.03,600.44,107.57,18.57,33.74,51.76,50.56
2022-05-23,464510.0,2.859,249.42,172.83,611.51,108.45,18.7,33.71,51.95,51.37
2022-05-24,463606.488,2.76,258.52,174.13,618.35,107.9,18.45,33.57,49.99,51.32
2022-05-25,462890.0,2.747,260.29,173.08,626.6,111.05,18.62,34.47,50.6,51.36
2022-05-26,468805.04,2.758,254.69,172.76,652.44,118.3,19.24,34.65,54.44,51.28
2022-05-27,478669.505,2.749,260.96,172.85,666.53,121.04,19.54,35.57,56.04,51.93
2022-05-31,474050.0,2.844,256.13,171.14,669.08,117.79,19.34,35.26,54.81,51.35
2022-06-01,469620.0,2.931,252.56,172.23,660.51,116.09,19.07,35.02,54.46,51.15
2023-01-03,469525.0,3.792,214.67,171.06,712.04,76.13,18.22,35.01,46.68,51.64
2023-01-04,476259.9,3.709,219.0,172.67,721.9,78.01,18.98,35.89,48.1,52.83
2023-01-05,473660.0,3.722,212.13,170.52,701.24,76.59,18.68,35.62,47.4,52.96
2023-01-06,481955.0,3.571,218.5,173.71,738.0,79.22,19.17,36.57,48.18,52.97
2023-01-09,478384.9,3.517,219.3,174.1,752.99,80.58,19.27,36.74,49.64,52.61
2023-01-10,479420.0,3.619,221.95,174.74,757.28,80.53,19.52,37.21,50.13,53.07
2023-01-11,483990.0,3.556,228.12,174.62,755.92,83.07,19.77,38.24,52.23,53.04
2023-01-12,482860.0,3.447,232.21,176.64,753.96,85.06,19.57,38.09,53.67,52.97
2023-01-13,481021.0,3.511,232.81,178.76,753.99,85.04,19.39,38.65,54.0,53.13
2023-01-17,476000.0,3.535,231.05,177.59,749.73,85.88,19.15,39.0,53.53,53.05
2023-01-18,466259.98,3.375,225.19,177.08,747.36,83.99,19.03,38.99,53.01,53.01
2023-01-19,461949.99,3.399,223.35,179.89,729.87,80.52,18.58,38.88,50.5,52.55
2023-01-20,469645.0,3.484,221.41,179.29,741.71,85.01,18.97,39.99,53.18,52.58
2023-01-23,469600.0,3.523,215.67,179.63,748.02,87.83,18.9,40.13,53.89,52.8
2023-01-24,470999.99,3.467,215.17,180.28,752.07,88.22,18.52,39.57,53.37,53.51
2023-01-25,471657.495,3.462,218.66,181.11,751.25,88.86,18.0,39.91,53.57,53.62
2023-01-26,469960.0,3.491,221.03,179.47,758.9,93.81,18.47,40.69,55.32,53.65
2023-01-27,470000.0,3.518,220.79,179.22,759.18,95.86,18.3,40.89,55.5,53.85
